x	y	z
12	64	0
12	64	6
12	65	0
12	65	6
12	66	0
12	66	6
12	67	0
12	67	6
12	68	0
12	68	6
12	69	0
12	69	6
12	70	0
12	70	6
12	71	0
12	71	1
12	71	2
12	71	3
12	71	4
12	71	5
12	71	6
13	0	0
13	0	1
13	0	2
13	0	3
13	0	4
13	0	5
13	0	6
13	1	0
13	1	6
13	2	0
13	2	6
13	3	0
13	3	6
13	4	0
13	4	6
13	5	0
13	5	6
13	6	0
13	6	6
13	7	0
13	7	6
13	8	0
13	8	6
13	9	0
13	9	6
13	10	0
13	10	6
13	11	0
13	11	6
13	12	0
13	12	6
13	13	0
13	13	6
13	14	0
13	14	6
13	15	0
13	15	6
13	16	0
13	16	6
13	17	0
13	17	6
13	18	0
13	18	6
13	19	0
13	19	6
13	20	0
13	20	6
13	21	0
13	21	6
13	22	0
13	22	6
13	23	0
13	23	6
13	24	0
13	24	6
13	25	0
13	25	6
13	26	0
13	26	6
13	27	0
13	27	6
13	28	0
13	28	6
13	29	0
13	29	6
13	30	0
13	30	6
13	31	0
13	31	6
13	32	0
13	32	6
13	33	0
13	33	6
13	34	0
13	34	6
13	35	0
13	35	6
13	36	0
13	36	6
13	37	0
13	37	6
13	38	0
13	38	6
13	39	0
13	39	6
13	40	0
13	40	6
13	41	0
13	41	6
13	42	0
13	42	6
13	43	0
13	43	6
13	44	0
13	44	6
13	45	0
13	45	6
13	46	0
13	46	6
13	47	0
13	47	6
13	48	0
13	48	6
13	49	0
13	49	6
13	50	0
13	50	6
13	51	0
13	51	6
13	52	0
13	52	6
13	53	0
13	53	6
13	54	0
13	54	6
13	55	0
13	55	6
13	56	0
13	56	6
13	57	0
13	57	6
13	58	0
13	58	6
13	59	0
13	59	6
13	60	0
13	60	6
13	61	0
13	61	6
13	62	0
13	62	6
13	63	0
13	63	6
13	64	0
13	64	6
13	65	0
13	65	6
13	66	0
13	66	6
13	67	0
13	67	6
13	68	0
13	68	6
13	69	0
13	69	6
13	70	0
13	70	6
13	71	0
13	71	1
13	71	2
13	71	3
13	71	4
13	71	5
13	71	6
14	0	0
14	0	1
14	0	2
14	0	3
14	0	4
14	0	5
14	0	6
14	1	0
14	1	6
14	2	0
14	2	6
14	3	0
14	3	6
14	4	0
14	4	6
14	5	0
14	5	6
14	6	0
14	6	6
14	7	0
14	7	6
14	8	0
14	8	6
14	9	0
14	9	6
14	10	0
14	10	6
14	11	0
14	11	6
14	12	0
14	12	6
14	13	0
14	13	6
14	14	0
14	14	6
14	15	0
14	15	6
14	16	0
14	16	6
14	17	0
14	17	6
14	18	0
14	18	6
14	19	0
14	19	6
14	20	0
14	20	6
14	21	0
14	21	6
14	22	0
14	22	6
14	23	0
14	23	6
14	24	0
14	24	6
14	25	0
14	25	6
14	26	0
14	26	6
14	27	0
14	27	6
14	28	0
14	28	6
14	29	0
14	29	6
14	30	0
14	30	6
14	31	0
14	31	6
14	32	0
14	32	6
14	33	0
14	33	6
14	34	0
14	34	6
14	35	0
14	35	6
14	36	0
14	36	6
14	37	0
14	37	6
14	38	0
14	38	6
14	39	0
14	39	6
14	40	0
14	40	6
14	41	0
14	41	6
14	42	0
14	42	6
14	43	0
14	43	6
14	44	0
14	44	6
14	45	0
14	45	6
14	46	0
14	46	6
14	47	0
14	47	6
14	48	0
14	48	6
14	49	0
14	49	6
14	50	0
14	50	6
14	51	0
14	51	6
14	52	0
14	52	6
14	53	0
14	53	6
14	54	0
14	54	6
14	55	0
14	55	6
14	56	0
14	56	6
14	57	0
14	57	6
14	58	0
14	58	6
14	59	0
14	59	6
14	60	0
14	60	6
14	61	0
14	61	6
14	62	0
14	62	6
14	63	0
14	63	6
14	64	0
14	64	6
14	65	0
14	65	6
14	66	0
14	66	6
14	67	0
14	67	6
14	68	0
14	68	6
14	69	0
14	69	6
14	70	0
14	70	6
14	71	0
14	71	1
14	71	2
14	71	3
14	71	4
14	71	5
14	71	6
15	0	0
15	0	1
15	0	2
15	0	3
15	0	4
15	0	5
15	0	6
15	1	0
15	1	6
15	2	0
15	2	6
15	3	0
15	3	6
15	4	0
15	4	6
15	5	0
15	5	6
15	6	0
15	6	6
15	7	0
15	7	6
15	8	0
15	8	6
15	9	0
15	9	6
15	10	0
15	10	6
15	11	0
15	11	6
15	12	0
15	12	6
15	13	0
15	13	6
15	14	0
15	14	6
15	15	0
15	15	6
15	16	0
15	16	6
15	17	0
15	17	6
15	18	0
15	18	6
15	19	0
15	19	6
15	20	0
15	20	6
15	21	0
15	21	6
15	22	0
15	22	6
15	23	0
15	23	6
15	24	0
15	24	6
15	25	0
15	25	6
15	26	0
15	26	6
15	27	0
15	27	6
15	28	0
15	28	6
15	29	0
15	29	6
15	30	0
15	30	6
15	31	0
15	31	6
15	32	0
15	32	6
15	33	0
15	33	6
15	34	0
15	34	6
15	35	0
15	35	6
15	36	0
15	36	6
15	37	0
15	37	6
15	38	0
15	38	6
15	39	0
15	39	6
15	40	0
15	40	6
15	41	0
15	41	6
15	42	0
15	42	6
15	43	0
15	43	6
15	44	0
15	44	6
15	45	0
15	45	6
15	46	0
15	46	6
15	47	0
15	47	6
15	48	0
15	48	6
15	49	0
15	49	6
15	50	0
15	50	6
15	51	0
15	51	6
15	52	0
15	52	6
15	53	0
15	53	6
15	54	0
15	54	6
15	55	0
15	55	6
15	56	0
15	56	6
15	57	0
15	57	6
15	58	0
15	58	6
15	59	0
15	59	6
15	60	0
15	60	6
15	61	0
15	61	6
15	62	0
15	62	6
15	63	0
15	63	6
15	64	0
15	64	6
15	65	0
15	65	6
15	66	0
15	66	6
15	67	0
15	67	6
15	68	0
15	68	6
15	69	0
15	69	6
15	70	0
15	70	6
15	71	0
15	71	1
15	71	2
15	71	3
15	71	4
15	71	5
15	71	6
16	0	0
16	0	1
16	0	2
16	0	3
16	0	4
16	0	5
16	0	6
16	1	0
16	1	6
16	2	0
16	2	6
16	3	0
16	3	6
16	4	0
16	4	6
16	5	0
16	5	6
16	6	0
16	6	6
16	7	0
16	7	6
16	8	0
16	8	6
16	9	0
16	9	6
16	10	0
16	10	6
16	11	0
16	11	6
16	12	0
16	12	6
16	13	0
16	13	6
16	14	0
16	14	6
16	15	0
16	15	6
16	16	0
16	16	6
16	17	0
16	17	6
16	18	0
16	18	6
16	19	0
16	19	6
16	20	0
16	20	6
16	21	0
16	21	6
16	22	0
16	22	6
16	23	0
16	23	6
16	24	0
16	24	6
16	25	0
16	25	6
16	26	0
16	26	6
16	27	0
16	27	6
16	28	0
16	28	6
16	29	0
16	29	6
16	30	0
16	30	6
16	31	0
16	31	6
16	32	0
16	32	6
16	33	0
16	33	6
16	34	0
16	34	6
16	35	0
16	35	6
16	36	0
16	36	6
16	37	0
16	37	6
16	38	0
16	38	6
16	39	0
16	39	6
16	40	0
16	40	6
16	41	0
16	41	6
16	42	0
16	42	6
16	43	0
16	43	6
16	44	0
16	44	6
16	45	0
16	45	6
16	46	0
16	46	6
16	47	0
16	47	6
16	48	0
16	48	6
16	49	0
16	49	6
16	50	0
16	50	6
16	51	0
16	51	6
16	52	0
16	52	6
16	53	0
16	53	6
16	54	0
16	54	6
16	55	0
16	55	6
16	56	0
16	56	6
16	57	0
16	57	6
16	58	0
16	58	6
16	59	0
16	59	6
16	60	0
16	60	6
16	61	0
16	61	6
16	62	0
16	62	6
16	63	0
16	63	6
16	64	0
16	64	6
16	65	0
16	65	6
16	66	0
16	66	6
16	67	0
16	67	6
16	68	0
16	68	6
16	69	0
16	69	6
16	70	0
16	70	6
16	71	0
16	71	1
16	71	2
16	71	3
16	71	4
16	71	5
16	71	6
17	0	0
17	0	1
17	0	2
17	0	3
17	0	4
17	0	5
17	0	6
17	1	0
17	1	6
17	2	0
17	2	6
17	3	0
17	3	6
17	4	0
17	4	6
17	5	0
17	5	6
17	6	0
17	6	6
17	7	0
17	7	6
17	8	0
17	8	6
17	9	0
17	9	6
17	10	0
17	10	6
17	11	0
17	11	6
17	12	0
17	12	6
17	13	0
17	13	6
17	14	0
17	14	6
17	15	0
17	15	6
17	16	0
17	16	6
17	17	0
17	17	6
17	18	0
17	18	6
17	19	0
17	19	6
17	20	0
17	20	6
17	21	0
17	21	6
17	22	0
17	22	6
17	23	0
17	23	6
17	24	0
17	24	6
17	25	0
17	25	6
17	26	0
17	26	6
17	27	0
17	27	6
17	28	0
17	28	6
17	29	0
17	29	6
17	30	0
17	30	6
17	31	0
17	31	6
17	32	0
17	32	6
17	33	0
17	33	6
17	34	0
17	34	6
17	35	0
17	35	6
17	36	0
17	36	6
17	37	0
17	37	6
17	38	0
17	38	6
17	39	0
17	39	6
17	40	0
17	40	6
17	41	0
17	41	6
17	42	0
17	42	6
17	43	0
17	43	6
17	44	0
17	44	6
17	45	0
17	45	6
17	46	0
17	46	6
17	47	0
17	47	6
17	48	0
17	48	6
17	49	0
17	49	6
17	50	0
17	50	6
17	51	0
17	51	6
17	52	0
17	52	6
17	53	0
17	53	6
17	54	0
17	54	6
17	55	0
17	55	6
17	56	0
17	56	6
17	57	0
17	57	6
17	58	0
17	58	6
17	59	0
17	59	6
17	60	0
17	60	6
17	61	0
17	61	6
17	62	0
17	62	6
17	63	0
17	63	6
17	64	0
17	64	6
17	65	0
17	65	6
17	66	0
17	66	6
17	67	0
17	67	6
17	68	0
17	68	6
17	69	0
17	69	6
17	70	0
17	70	6
17	71	0
17	71	1
17	71	2
17	71	3
17	71	4
17	71	5
17	71	6
18	0	0
18	0	1
18	0	2
18	0	3
18	0	4
18	0	5
18	0	6
18	1	0
18	1	6
18	2	0
18	2	6
18	3	0
18	3	6
18	4	0
18	4	6
18	5	0
18	5	6
18	6	0
18	6	6
18	7	0
18	7	6
18	8	0
18	8	6
18	9	0
18	9	6
18	10	0
18	10	6
18	11	0
18	11	6
18	12	0
18	12	6
18	13	0
18	13	6
18	14	0
18	14	6
18	15	0
18	15	6
18	16	0
18	16	6
18	17	0
18	17	6
18	18	0
18	18	6
18	19	0
18	19	6
18	20	0
18	20	6
18	21	0
18	21	6
18	22	0
18	22	6
18	23	0
18	23	6
18	24	0
18	24	6
18	25	0
18	25	6
18	26	0
18	26	6
18	27	0
18	27	6
18	28	0
18	28	6
18	29	0
18	29	6
18	30	0
18	30	6
18	31	0
18	31	6
18	32	0
18	32	6
18	33	0
18	33	6
18	34	0
18	34	6
18	35	0
18	35	6
18	36	0
18	36	6
18	37	0
18	37	6
18	38	0
18	38	6
18	39	0
18	39	6
18	40	0
18	40	6
18	41	0
18	41	6
18	42	0
18	42	6
18	43	0
18	43	6
18	44	0
18	44	6
18	45	0
18	45	6
18	46	0
18	46	6
18	47	0
18	47	6
18	48	0
18	48	6
18	49	0
18	49	6
18	50	0
18	50	6
18	51	0
18	51	6
18	52	0
18	52	6
18	53	0
18	53	6
18	54	0
18	54	6
18	55	0
18	55	6
18	56	0
18	56	6
18	57	0
18	57	6
18	58	0
18	58	6
18	59	0
18	59	6
18	60	0
18	60	6
18	61	0
18	61	6
18	62	0
18	62	6
18	63	0
18	63	6
18	64	0
18	64	6
18	65	0
18	65	6
18	66	0
18	66	6
18	67	0
18	67	6
18	68	0
18	68	6
18	69	0
18	69	6
18	70	0
18	70	6
18	71	0
18	71	1
18	71	2
18	71	3
18	71	4
18	71	5
18	71	6
19	0	0
19	0	1
19	0	2
19	0	3
19	0	4
19	0	5
19	0	6
19	1	0
19	1	6
19	2	0
19	2	6
19	3	0
19	3	6
19	4	0
19	4	6
19	5	0
19	5	6
19	6	0
19	6	6
19	7	0
19	7	6
19	8	0
19	8	6
19	9	0
19	9	6
19	10	0
19	10	6
19	11	0
19	11	6
19	12	0
19	12	6
19	13	0
19	13	6
19	14	0
19	14	6
19	15	0
19	15	6
19	16	0
19	16	6
19	17	0
19	17	6
19	18	0
19	18	6
19	19	0
19	19	6
19	20	0
19	20	6
19	21	0
19	21	6
19	22	0
19	22	6
19	23	0
19	23	6
19	24	0
19	24	6
19	25	0
19	25	6
19	26	0
19	26	6
19	27	0
19	27	6
19	28	0
19	28	6
19	29	0
19	29	6
19	30	0
19	30	6
19	31	0
19	31	6
19	32	0
19	32	6
19	33	0
19	33	6
19	34	0
19	34	6
19	35	0
19	35	6
19	36	0
19	36	6
19	37	0
19	37	6
19	38	0
19	38	6
19	39	0
19	39	6
19	40	0
19	40	6
19	41	0
19	41	6
19	42	0
19	42	6
19	43	0
19	43	6
19	44	0
19	44	6
19	45	0
19	45	6
19	46	0
19	46	6
19	47	0
19	47	6
19	48	0
19	48	6
19	49	0
19	49	6
19	50	0
19	50	6
19	51	0
19	51	6
19	52	0
19	52	6
19	53	0
19	53	6
19	54	0
19	54	6
19	55	0
19	55	6
19	56	0
19	56	6
19	57	0
19	57	6
19	58	0
19	58	6
19	59	0
19	59	6
19	60	0
19	60	6
19	61	0
19	61	6
19	62	0
19	62	6
19	63	0
19	63	6
19	64	0
19	64	6
19	65	0
19	65	6
19	66	0
19	66	6
19	67	0
19	67	6
19	68	0
19	68	6
19	69	0
19	69	6
19	70	0
19	70	6
19	71	0
19	71	1
19	71	2
19	71	3
19	71	4
19	71	5
19	71	6
20	0	0
20	0	1
20	0	2
20	0	3
20	0	4
20	0	5
20	0	6
20	1	0
20	1	6
20	2	0
20	2	6
20	3	0
20	3	6
20	4	0
20	4	6
20	5	0
20	5	6
20	6	0
20	6	6
20	7	0
20	7	6
20	8	0
20	8	6
20	9	0
20	9	6
20	10	0
20	10	6
20	11	0
20	11	6
20	12	0
20	12	6
20	13	0
20	13	6
20	14	0
20	14	6
20	15	0
20	15	6
20	16	0
20	16	6
20	17	0
20	17	6
20	18	0
20	18	6
20	19	0
20	19	6
20	20	0
20	20	6
20	21	0
20	21	6
20	22	0
20	22	6
20	23	0
20	23	6
20	24	0
20	24	6
20	25	0
20	25	6
20	26	0
20	26	6
20	27	0
20	27	6
20	28	0
20	28	6
20	29	0
20	29	6
20	30	0
20	30	6
20	31	0
20	31	6
20	32	0
20	32	6
20	33	0
20	33	6
20	34	0
20	34	6
20	35	0
20	35	6
20	36	0
20	36	6
20	37	0
20	37	6
20	38	0
20	38	6
20	39	0
20	39	6
20	40	0
20	40	6
20	41	0
20	41	6
20	42	0
20	42	6
20	43	0
20	43	6
20	44	0
20	44	6
20	45	0
20	45	6
20	46	0
20	46	6
20	47	0
20	47	6
20	48	0
20	48	6
20	49	0
20	49	6
20	50	0
20	50	6
20	51	0
20	51	6
20	52	0
20	52	6
20	53	0
20	53	6
20	54	0
20	54	6
20	55	0
20	55	6
20	56	0
20	56	6
20	57	0
20	57	6
20	58	0
20	58	6
20	59	0
20	59	6
20	60	0
20	60	6
20	61	0
20	61	6
20	62	0
20	62	6
20	63	0
20	63	6
20	64	0
20	64	6
20	65	0
20	65	6
20	66	0
20	66	6
20	67	0
20	67	6
20	68	0
20	68	6
20	69	0
20	69	6
20	70	0
20	70	6
20	71	0
20	71	1
20	71	2
20	71	3
20	71	4
20	71	5
20	71	6
21	0	0
21	0	1
21	0	2
21	0	3
21	0	4
21	0	5
21	0	6
21	1	0
21	1	6
21	2	0
21	2	6
21	3	0
21	3	6
21	4	0
21	4	6
21	5	0
21	5	6
21	6	0
21	6	6
21	7	0
21	7	6
21	8	0
21	8	6
21	9	0
21	9	6
21	10	0
21	10	6
21	11	0
21	11	6
21	12	0
21	12	6
21	13	0
21	13	6
21	14	0
21	14	6
21	15	0
21	15	6
21	16	0
21	16	6
21	17	0
21	17	6
21	18	0
21	18	6
21	19	0
21	19	6
21	20	0
21	20	6
21	21	0
21	21	6
21	22	0
21	22	6
21	23	0
21	23	6
21	24	0
21	24	6
21	25	0
21	25	6
21	26	0
21	26	6
21	27	0
21	27	6
21	28	0
21	28	6
21	29	0
21	29	6
21	30	0
21	30	6
21	31	0
21	31	6
21	32	0
21	32	6
21	33	0
21	33	6
21	34	0
21	34	6
21	35	0
21	35	6
21	36	0
21	36	6
21	37	0
21	37	6
21	38	0
21	38	6
21	39	0
21	39	6
21	40	0
21	40	6
21	41	0
21	41	6
21	42	0
21	42	6
21	43	0
21	43	6
21	44	0
21	44	6
21	45	0
21	45	6
21	46	0
21	46	6
21	47	0
21	47	6
21	48	0
21	48	6
21	49	0
21	49	6
21	50	0
21	50	6
21	51	0
21	51	6
21	52	0
21	52	6
21	53	0
21	53	6
21	54	0
21	54	6
21	55	0
21	55	6
21	56	0
21	56	6
21	57	0
21	57	6
21	58	0
21	58	6
21	59	0
21	59	6
21	60	0
21	60	6
21	61	0
21	61	6
21	62	0
21	62	6
21	63	0
21	63	6
21	64	0
21	64	6
21	65	0
21	65	6
21	66	0
21	66	6
21	67	0
21	67	6
21	68	0
21	68	6
21	69	0
21	69	6
21	70	0
21	70	6
21	71	0
21	71	1
21	71	2
21	71	3
21	71	4
21	71	5
21	71	6
22	0	0
22	0	1
22	0	2
22	0	3
22	0	4
22	0	5
22	0	6
22	1	0
22	1	6
22	2	0
22	2	6
22	3	0
22	3	6
22	4	0
22	4	6
22	5	0
22	5	6
22	6	0
22	6	6
22	7	0
22	7	6
22	8	0
22	8	6
22	9	0
22	9	6
22	10	0
22	10	6
22	11	0
22	11	6
22	12	0
22	12	6
22	13	0
22	13	6
22	14	0
22	14	6
22	15	0
22	15	6
22	16	0
22	16	6
22	17	0
22	17	6
22	18	0
22	18	6
22	19	0
22	19	6
22	20	0
22	20	6
22	21	0
22	21	6
22	22	0
22	22	6
22	23	0
22	23	6
22	24	0
22	24	6
22	25	0
22	25	6
22	26	0
22	26	6
22	27	0
22	27	6
22	28	0
22	28	6
22	29	0
22	29	6
22	30	0
22	30	6
22	31	0
22	31	6
22	32	0
22	32	6
22	33	0
22	33	6
22	34	0
22	34	6
22	35	0
22	35	6
22	36	0
22	36	6
22	37	0
22	37	6
22	38	0
22	38	6
22	39	0
22	39	6
22	40	0
22	40	6
22	41	0
22	41	6
22	42	0
22	42	6
22	43	0
22	43	6
22	44	0
22	44	6
22	45	0
22	45	6
22	46	0
22	46	6
22	47	0
22	47	6
22	48	0
22	48	6
22	49	0
22	49	6
22	50	0
22	50	6
22	51	0
22	51	6
22	52	0
22	52	6
22	53	0
22	53	6
22	54	0
22	54	6
22	55	0
22	55	6
22	56	0
22	56	6
22	57	0
22	57	6
22	58	0
22	58	6
22	59	0
22	59	6
22	60	0
22	60	6
22	61	0
22	61	6
22	62	0
22	62	6
22	63	0
22	63	6
22	64	0
22	64	6
22	65	0
22	65	6
22	66	0
22	66	6
22	67	0
22	67	6
22	68	0
22	68	6
22	69	0
22	69	6
22	70	0
22	70	6
22	71	0
22	71	1
22	71	2
22	71	3
22	71	4
22	71	5
22	71	6
23	0	0
23	0	1
23	0	2
23	0	3
23	0	4
23	0	5
23	0	6
23	1	0
23	1	6
23	2	0
23	2	6
23	3	0
23	3	6
23	4	0
23	4	6
23	5	0
23	5	6
23	6	0
23	6	6
23	7	0
23	7	6
23	8	0
23	8	6
23	9	0
23	9	6
23	10	0
23	10	6
23	11	0
23	11	6
23	12	0
23	12	6
23	13	0
23	13	6
23	14	0
23	14	6
23	15	0
23	15	6
23	16	0
23	16	6
23	17	0
23	17	6
23	18	0
23	18	6
23	19	0
23	19	6
23	20	0
23	20	6
23	21	0
23	21	6
23	22	0
23	22	6
23	23	0
23	23	6
23	24	0
23	24	6
23	25	0
23	25	6
23	26	0
23	26	6
23	27	0
23	27	6
23	28	0
23	28	6
23	29	0
23	29	6
23	30	0
23	30	6
23	31	0
23	31	6
23	32	0
23	32	6
23	33	0
23	33	6
23	34	0
23	34	6
23	35	0
23	35	6
23	36	0
23	36	6
23	37	0
23	37	6
23	38	0
23	38	6
23	39	0
23	39	6
23	40	0
23	40	6
23	41	0
23	41	6
23	42	0
23	42	6
23	43	0
23	43	6
23	44	0
23	44	6
23	45	0
23	45	6
23	46	0
23	46	6
23	47	0
23	47	6
23	48	0
23	48	6
23	49	0
23	49	6
23	50	0
23	50	6
23	51	0
23	51	6
23	52	0
23	52	6
23	53	0
23	53	6
23	54	0
23	54	6
23	55	0
23	55	6
23	56	0
23	56	6
23	57	0
23	57	6
23	58	0
23	58	6
23	59	0
23	59	6
23	60	0
23	60	6
23	61	0
23	61	6
23	62	0
23	62	6
23	63	0
23	63	6
23	64	0
23	64	6
23	65	0
23	65	6
23	66	0
23	66	6
23	67	0
23	67	6
23	68	0
23	68	6
23	69	0
23	69	6
23	70	0
23	70	6
23	71	0
23	71	1
23	71	2
23	71	3
23	71	4
23	71	5
23	71	6
24	0	0
24	0	1
24	0	2
24	0	3
24	0	4
24	0	5
24	0	6
24	1	0
24	1	6
24	2	0
24	2	6
24	3	0
24	3	6
24	4	0
24	4	6
24	5	0
24	5	6
24	6	0
24	6	6
24	7	0
24	7	6
24	8	0
24	8	6
24	9	0
24	9	6
24	10	0
24	10	6
24	11	0
24	11	6
24	12	0
24	12	6
24	13	0
24	13	6
24	14	0
24	14	6
24	15	0
24	15	6
24	16	0
24	16	6
24	17	0
24	17	6
24	18	0
24	18	6
24	19	0
24	19	6
24	20	0
24	20	6
24	21	0
24	21	6
24	22	0
24	22	6
24	23	0
24	23	6
24	24	0
24	24	6
24	25	0
24	25	6
24	26	0
24	26	6
24	27	0
24	27	6
24	28	0
24	28	6
24	29	0
24	29	6
24	30	0
24	30	6
24	31	0
24	31	6
24	32	0
24	32	6
24	33	0
24	33	6
24	34	0
24	34	6
24	35	0
24	35	6
24	36	0
24	36	6
24	37	0
24	37	6
24	38	0
24	38	6
24	39	0
24	39	6
24	40	0
24	40	6
24	41	0
24	41	6
24	42	0
24	42	6
24	43	0
24	43	6
24	44	0
24	44	6
24	45	0
24	45	6
24	46	0
24	46	6
24	47	0
24	47	6
24	48	0
24	48	6
24	49	0
24	49	6
24	50	0
24	50	6
24	51	0
24	51	6
24	52	0
24	52	6
24	53	0
24	53	6
24	54	0
24	54	6
24	55	0
24	55	6
24	56	0
24	56	6
24	57	0
24	57	6
24	58	0
24	58	6
24	59	0
24	59	6
24	60	0
24	60	6
24	61	0
24	61	6
24	62	0
24	62	6
24	63	0
24	63	6
24	64	0
24	64	6
24	65	0
24	65	6
24	66	0
24	66	6
24	67	0
24	67	6
24	68	0
24	68	6
24	69	0
24	69	6
24	70	0
24	70	6
24	71	0
24	71	1
24	71	2
24	71	3
24	71	4
24	71	5
24	71	6
25	0	0
25	0	1
25	0	2
25	0	3
25	0	4
25	0	5
25	0	6
25	1	0
25	1	6
25	2	0
25	2	6
25	3	0
25	3	6
25	4	0
25	4	6
25	5	0
25	5	6
25	6	0
25	6	6
25	7	0
25	7	6
25	8	0
25	8	6
25	9	0
25	9	6
25	10	0
25	10	6
25	11	0
25	11	6
25	12	0
25	12	6
25	13	0
25	13	6
25	14	0
25	14	6
25	15	0
25	15	6
25	16	0
25	16	6
25	17	0
25	17	6
25	18	0
25	18	6
25	19	0
25	19	6
25	20	0
25	20	6
25	21	0
25	21	6
25	22	0
25	22	6
25	23	0
25	23	6
25	24	0
25	24	6
25	25	0
25	25	6
25	26	0
25	26	6
25	27	0
25	27	6
25	28	0
25	28	6
25	29	0
25	29	6
25	30	0
25	30	6
25	31	0
25	31	6
25	32	0
25	32	6
25	33	0
25	33	6
25	34	0
25	34	6
25	35	0
25	35	6
25	36	0
25	36	6
25	37	0
25	37	6
25	38	0
25	38	6
25	39	0
25	39	6
25	40	0
25	40	6
25	41	0
25	41	6
25	42	0
25	42	6
25	43	0
25	43	6
25	44	0
25	44	6
25	45	0
25	45	6
25	46	0
25	46	6
25	47	0
25	47	6
25	48	0
25	48	6
25	49	0
25	49	6
25	50	0
25	50	6
25	51	0
25	51	6
25	52	0
25	52	6
25	53	0
25	53	6
25	54	0
25	54	6
25	55	0
25	55	6
25	56	0
25	56	6
25	57	0
25	57	6
25	58	0
25	58	6
25	59	0
25	59	6
25	60	0
25	60	6
25	61	0
25	61	6
25	62	0
25	62	6
25	63	0
25	63	6
25	64	0
25	64	6
25	65	0
25	65	6
25	66	0
25	66	6
25	67	0
25	67	6
25	68	0
25	68	6
25	69	0
25	69	6
25	70	0
25	70	6
25	71	0
25	71	1
25	71	2
25	71	3
25	71	4
25	71	5
25	71	6
26	0	0
26	0	1
26	0	2
26	0	3
26	0	4
26	0	5
26	0	6
26	1	0
26	1	6
26	2	0
26	2	6
26	3	0
26	3	6
26	4	0
26	4	6
26	5	0
26	5	6
26	6	0
26	6	6
26	7	0
26	7	6
26	8	0
26	8	6
26	9	0
26	9	6
26	10	0
26	10	6
26	11	0
26	11	6
26	12	0
26	12	6
26	13	0
26	13	6
26	14	0
26	14	6
26	15	0
26	15	6
26	16	0
26	16	6
26	17	0
26	17	6
26	18	0
26	18	6
26	19	0
26	19	6
26	20	0
26	20	6
26	21	0
26	21	6
26	22	0
26	22	6
26	23	0
26	23	6
26	24	0
26	24	6
26	25	0
26	25	6
26	26	0
26	26	6
26	27	0
26	27	6
26	28	0
26	28	6
26	29	0
26	29	6
26	30	0
26	30	6
26	31	0
26	31	6
26	32	0
26	32	6
26	33	0
26	33	6
26	34	0
26	34	6
26	35	0
26	35	6
26	36	0
26	36	6
26	37	0
26	37	6
26	38	0
26	38	6
26	39	0
26	39	6
26	40	0
26	40	6
26	41	0
26	41	6
26	42	0
26	42	6
26	43	0
26	43	6
26	44	0
26	44	6
26	45	0
26	45	6
26	46	0
26	46	6
26	47	0
26	47	6
26	48	0
26	48	6
26	49	0
26	49	6
26	50	0
26	50	6
26	51	0
26	51	6
26	52	0
26	52	6
26	53	0
26	53	6
26	54	0
26	54	6
26	55	0
26	55	6
26	56	0
26	56	6
26	57	0
26	57	6
26	58	0
26	58	6
26	59	0
26	59	6
26	60	0
26	60	6
26	61	0
26	61	6
26	62	0
26	62	6
26	63	0
26	63	6
26	64	0
26	64	6
26	65	0
26	65	6
26	66	0
26	66	6
26	67	0
26	67	6
26	68	0
26	68	6
26	69	0
26	69	6
26	70	0
26	70	6
26	71	0
26	71	1
26	71	2
26	71	3
26	71	4
26	71	5
26	71	6
27	0	0
27	0	1
27	0	2
27	0	3
27	0	4
27	0	5
27	0	6
27	1	0
27	1	6
27	2	0
27	2	6
27	3	0
27	3	6
27	4	0
27	4	6
27	5	0
27	5	6
27	6	0
27	6	6
27	7	0
27	7	6
27	8	0
27	8	6
27	9	0
27	9	6
27	10	0
27	10	6
27	11	0
27	11	6
27	12	0
27	12	6
27	13	0
27	13	6
27	14	0
27	14	6
27	15	0
27	15	6
27	16	0
27	16	6
27	17	0
27	17	6
27	18	0
27	18	6
27	19	0
27	19	6
27	20	0
27	20	6
27	21	0
27	21	6
27	22	0
27	22	6
27	23	0
27	23	6
27	24	0
27	24	6
27	25	0
27	25	6
27	26	0
27	26	6
27	27	0
27	27	6
27	28	0
27	28	6
27	29	0
27	29	6
27	30	0
27	30	6
27	31	0
27	31	6
27	32	0
27	32	6
27	33	0
27	33	6
27	34	0
27	34	6
27	35	0
27	35	6
27	36	0
27	36	6
27	37	0
27	37	6
27	38	0
27	38	6
27	39	0
27	39	6
27	40	0
27	40	6
27	41	0
27	41	6
27	42	0
27	42	6
27	43	0
27	43	6
27	44	0
27	44	6
27	45	0
27	45	6
27	46	0
27	46	6
27	47	0
27	47	6
27	48	0
27	48	6
27	49	0
27	49	6
27	50	0
27	50	6
27	51	0
27	51	6
27	52	0
27	52	6
27	53	0
27	53	6
27	54	0
27	54	6
27	55	0
27	55	6
27	56	0
27	56	6
27	57	0
27	57	6
27	58	0
27	58	6
27	59	0
27	59	6
27	60	0
27	60	6
27	61	0
27	61	6
27	62	0
27	62	6
27	63	0
27	63	6
27	64	0
27	64	6
27	65	0
27	65	6
27	66	0
27	66	6
27	67	0
27	67	6
27	68	0
27	68	6
27	69	0
27	69	6
27	70	0
27	70	6
27	71	0
27	71	1
27	71	2
27	71	3
27	71	4
27	71	5
27	71	6
28	0	0
